Month_Ending,Segment,City,Product,Miles,Reported_Accidents
12/31/16,Segment B,City 55,Product 6,"37,472",1
12/31/16,Segment B,City 9,Product 6,"3,543",0
12/31/16,Segment B,City 35,Product 6,"1,396,610",20
12/31/16,Segment B,City 66,Product 6,"1,977",0
12/31/16,Segment B,City 36,Product 6,"182,853",0
12/31/16,Segment B,City 60,Product 6,125,0
12/31/16,Segment B,City 23,Product 6,"9,233",0
12/31/16,Segment A,City 55,Product 11,28,0
12/31/16,Segment A,City 6,Product 3,64,0
12/31/16,Segment A,City 22,Product 12,"1,591",0
12/31/16,Segment A,City 47,Product 11,231,0
12/31/16,Segment A,City 68,Product 8,8,0
12/31/16,Segment A,City 3,Product 3,39,0
12/31/16,Segment A,City 46,Product 8,121,0
12/31/16,Segment A,City 23,Product 2,15,0
12/31/16,Segment A,City 27,Product 9,"31,990",0
12/31/16,Segment A,City 25,Product 14,22,0
12/31/16,Segment A,City 7,Product 10,583,0
12/31/16,Segment A,City 45,Product 8,280,0
12/31/16,Segment A,City 14,Product 12,"11,213",0
12/31/16,Segment A,City 18,Product 11,245,0
12/31/16,Segment A,City 12,Product 11,28,0
12/31/16,Segment A,City 24,Product 8,"4,001",0
12/31/16,Segment A,City 2,Product 8,486,0
12/31/16,Segment A,City 43,Product 8,480,0
12/31/16,Segment A,City 35,Product 4,"1,268,276",23
12/31/16,Segment A,City 44,Product 2,14,0
12/31/16,Segment A,City 36,Product 12,"1,811",0
12/31/16,Segment A,City 3,Product 1,1,0
12/31/16,Segment A,City 67,Product 12,"1,574",0
12/31/16,Segment A,City 31,Product 3,242,0
12/31/16,Segment D,City 2,Product 16,0,26
12/31/16,Segment A,City 29,Product 11,21,0
12/31/16,Segment A,City 73,Product 10,0,0
12/31/16,Segment A,City 73,Product 4,"6,063",0
12/31/16,Segment A,City 26,Product 10,44,0
12/31/16,Segment A,City 8,Product 14,103,0
12/31/16,Segment A,City 71,Product 2,3,0
12/31/16,Segment A,City 16,Product 11,64,0
12/31/16,Segment A,City 23,Product 11,63,0
12/31/16,Segment A,City 15,Product 3,21,0
12/31/16,Segment A,City 52,Product 8,226,0
12/31/16,Segment D,City 2,Product 4,"13,998,119",300
12/31/16,Segment F,City 27,Product 4,"5,509",0
12/31/16,Segment F,City 73,Product 4,"1,691",0
12/31/16,Segment F,City 25,Product 4,"34,388",0
12/31/16,Segment F,City 27,Product 9,"8,789",0
12/31/16,Segment F,City 6,Product 9,"15,927",0
12/31/16,Segment F,City 41,Product 9,"1,453",0
12/31/16,Segment F,City 35,Product 4,"43,812",0
12/31/16,Segment F,City 55,Product 9,"25,554",0
12/31/16,Segment F,City 2,Product 10,478,0
12/31/16,Segment F,City 2,Product 14,463,0
12/31/16,Segment F,City 4,Product 4,0,0
12/31/16,Segment F,City 53,Product 4,"18,823",0
12/31/16,Segment F,City 17,Product 4,"16,390",0
12/31/16,Segment F,City 36,Product 9,"58,387",1
12/31/16,Segment F,City 20,Product 9,"102,239",2
12/31/16,Segment F,City 13,Product 9,"19,342",0
12/31/16,Segment F,City 53,Product 9,"30,977",1
12/31/16,Segment F,City 2,Product 21,"7,392,882",75
12/31/16,Segment F,City 2,Product 22,"9,184,250",143
12/31/16,Segment F,City 31,Product 9,"65,803",1
12/31/16,Segment F,City 59,Product 4,440,0
12/31/16,Segment A,City 35,Product 2,"2,880",0
12/31/16,Segment A,City 41,Product 4,"3,374",0
12/31/16,Segment A,City 7,Product 4,"319,405",6
12/31/16,Segment A,City 37,Product 14,21,0
12/31/16,Segment A,City 48,Product 8,597,0
12/31/16,Segment B,City 61,Product 6,477,0
12/31/16,Segment B,City 73,Product 6,176,0
12/31/16,Segment B,City 48,Product 6,"4,673",0
12/31/16,Segment B,City 30,Product 6,"69,161",1
12/31/16,Segment B,City 22,Product 6,"1,633",0
12/31/16,Segment B,City 51,Product 6,"1,133",0
12/31/16,Segment B,City 31,Product 6,"34,478",0
12/31/16,Segment A,City 70,Product 9,"16,776",1
12/31/16,Segment A,City 17,Product 9,"28,650",0
12/31/16,Segment A,City 57,Product 8,"19,837",0
12/31/16,Segment A,City 70,Product 3,1,0
12/31/16,Segment A,City 29,Product 3,43,0
12/31/16,Segment A,City 34,Product 10,143,0
12/31/16,Segment A,City 48,Product 2,35,0
12/31/16,Segment A,City 5,Product 9,"21,442",0
12/31/16,Segment A,City 73,Product 9,"3,392",0
12/31/16,Segment A,City 32,Product 8,"10,212",0
12/31/16,Segment A,City 41,Product 9,"5,273",0
12/31/16,Segment A,City 64,Product 8,"7,061",0
12/31/16,Segment A,City 7,Product 2,"2,281",0
12/31/16,Segment A,City 28,Product 14,6,0
12/31/16,Segment A,City 40,Product 4,"414,712",15
12/31/16,Segment A,City 1,Product 9,"78,692",1
12/31/16,Segment A,City 21,Product 4,"33,369",0
12/31/16,Segment A,City 5,Product 8,123,0
12/31/16,Segment A,City 1,Product 2,680,0
12/31/16,Segment A,City 34,Product 9,"132,488",1
12/31/16,Segment A,City 40,Product 2,402,0
12/31/16,Segment A,City 16,Product 3,1,0
12/31/16,Segment A,City 51,Product 9,"11,245",0
12/31/16,Segment A,City 16,Product 8,4,0
12/31/16,Segment A,City 33,Product 2,54,0
12/31/16,Segment A,City 49,Product 9,"109,121",4
12/31/16,Segment A,City 29,Product 4,"1,423,011",47
12/31/16,Segment A,City 8,Product 9,"2,695,498",78
12/31/16,Segment A,City 25,Product 9,"86,950",1
12/31/16,Segment A,City 50,Product 4,"117,405",4
12/31/16,Segment A,City 5,Product 4,"7,001",0
12/31/16,Segment A,City 30,Product 10,"1,393",0
12/31/16,Segment A,City 43,Product 2,140,0
12/31/16,Segment A,City 6,Product 11,5,0
12/31/16,Segment A,City 31,Product 2,142,0
12/31/16,Segment A,City 27,Product 8,861,0
12/31/16,Segment A,City 6,Product 2,246,0
12/31/16,Segment A,City 9,Product 2,31,0
12/31/16,Segment A,City 27,Product 4,"21,249",0
12/31/16,Segment A,City 58,Product 2,74,0
12/31/16,Segment A,City 58,Product 9,"11,840",0
12/31/16,Segment A,City 44,Product 12,"1,720",0
12/31/16,Segment A,City 49,Product 10,72,0
12/31/16,Segment A,City 23,Product 8,"27,242",1
12/31/16,Segment A,City 20,Product 9,"94,544",4
12/31/16,Segment A,City 49,Product 12,"6,170",0
12/31/16,Segment A,City 53,Product 4,"339,406",15
12/31/16,Segment A,City 68,Product 4,"1,626",0
12/31/16,Segment A,City 66,Product 12,"1,852",0
12/31/16,Segment A,City 23,Product 10,115,0
12/31/16,Segment A,City 17,Product 11,6,0
12/31/16,Segment A,City 15,Product 2,108,0
12/31/16,Segment A,City 76,Product 11,3,0
12/31/16,Segment A,City 35,Product 12,12,0
12/31/16,Segment A,City 19,Product 8,118,0
12/31/16,Segment A,City 67,Product 4,"4,984",0
12/31/16,Segment A,City 18,Product 3,17,0
12/31/16,Segment A,City 67,Product 8,"2,104",0
12/31/16,Segment A,City 36,Product 8,168,0
12/31/16,Segment A,City 10,Product 8,582,0
12/31/16,Segment A,City 40,Product 3,100,0
12/31/16,Segment A,City 25,Product 11,28,0
12/31/16,Segment A,City 55,Product 2,87,0
12/31/16,Segment A,City 46,Product 10,23,0
12/31/16,Segment A,City 14,Product 11,2,0
12/31/16,Segment A,City 44,Product 10,3,0
12/31/16,Segment F,City 43,Product 4,"6,172",0
12/31/16,Segment F,City 7,Product 4,"58,766",0
12/31/16,Segment F,City 7,Product 9,"208,426",1
12/31/16,Segment F,City 26,Product 9,"9,284",0
12/31/16,Segment F,City 37,Product 4,"16,987",0
12/31/16,Segment A,City 49,Product 11,24,0
12/31/16,Segment A,City 1,Product 11,58,0
12/31/16,Segment C,City 2,Product 7,"5,450,907",52
12/31/16,Segment C,City 32,Product 7,5,0
12/31/16,Segment C,City 6,Product 7,"18,252",0
12/31/16,Segment C,City 50,Product 7,"25,729",0
12/31/16,Segment C,City 25,Product 7,"46,379",0
12/31/16,Segment C,City 23,Product 7,"7,489",0
12/31/16,Segment I,City 3,Product 19,"2,258,222",10
12/31/16,Segment A,City 4,Product 9,1,0
12/31/16,Segment A,City 58,Product 10,15,0
12/31/16,Segment A,City 8,Product 10,68,0
12/31/16,Segment A,City 9,Product 11,1,0
12/31/16,Segment F,City 69,Product 9,"5,639",0
12/31/16,Segment F,City 18,Product 4,"101,051",2
12/31/16,Segment A,City 67,Product 2,3,0
12/31/16,Segment A,City 73,Product 12,148,0
12/31/16,Segment B,City 54,Product 6,"591,749",8
12/31/16,Segment B,City 6,Product 6,"24,689",0
12/31/16,Segment B,City 16,Product 6,"1,406",0
12/31/16,Segment A,City 15,Product 9,"173,762",7
12/31/16,Segment A,City 67,Product 3,2,0
12/31/16,Segment A,City 24,Product 9,"91,304",3
12/31/16,Segment A,City 36,Product 4,"151,740",9
12/31/16,Segment A,City 76,Product 9,341,0
12/31/16,Segment A,City 11,Product 3,13,0
12/31/16,Segment A,City 58,Product 12,756,0
12/31/16,Segment A,City 3,Product 9,"141,555",16
12/31/16,Segment A,City 48,Product 9,"66,437",0
12/31/16,Segment A,City 6,Product 10,106,0
12/31/16,Segment A,City 7,Product 9,"745,828",10
12/31/16,Segment A,City 30,Product 9,"217,187",1
12/31/16,Segment A,City 73,Product 8,479,0
12/31/16,Segment A,City 43,Product 1,1,0
12/31/16,Segment A,City 25,Product 2,557,0
12/31/16,Segment A,City 50,Product 14,217,0
12/31/16,Segment A,City 40,Product 9,"738,608",23
12/31/16,Segment A,City 31,Product 8,751,0
12/31/16,Segment A,City 42,Product 10,195,0
12/31/16,Segment A,City 28,Product 3,17,0
12/31/16,Segment A,City 61,Product 3,1,0
12/31/16,Segment A,City 9,Product 10,2,0
12/31/16,Segment A,City 37,Product 3,5,0
12/31/16,Segment A,City 19,Product 12,"10,232",0
12/31/16,Segment A,City 11,Product 11,38,0
12/31/16,Segment A,City 2,Product 9,"641,080",20
12/31/16,Segment A,City 68,Product 2,7,0
12/31/16,Segment C,City 34,Product 7,"17,661",0
12/31/16,Segment C,City 56,Product 7,99,0
12/31/16,Segment A,City 19,Product 11,8,0
12/31/16,Segment A,City 5,Product 1,2,0
12/31/16,Segment A,City 34,Product 4,"128,106",3
12/31/16,Segment A,City 18,Product 1,1,0
12/31/16,Segment F,City 74,Product 4,450,0
12/31/16,Segment F,City 75,Product 4,0,0
12/31/16,Segment F,City 58,Product 4,"1,217",0
12/31/16,Segment F,City 2,Product 4,"2,793,308",42
12/31/16,Segment F,City 69,Product 4,"1,664",0
12/31/16,Segment F,City 74,Product 9,159,0
12/31/16,Segment F,City 71,Product 9,312,0
12/31/16,Segment F,City 8,Product 9,"152,296",2
12/31/16,Segment F,City 22,Product 9,"6,953",0
12/31/16,Segment F,City 44,Product 9,"3,340",0
12/31/16,Segment F,City 15,Product 9,"9,713",0
12/31/16,Segment F,City 68,Product 9,745,0
12/31/16,Segment F,City 23,Product 4,"39,782",1
12/31/16,Segment F,City 45,Product 9,"7,468",0
12/31/16,Segment F,City 21,Product 4,"9,037",0
12/31/16,Segment F,City 51,Product 4,0,0
12/31/16,Segment F,City 39,Product 4,"36,052",1
12/31/16,Segment F,City 3,Product 9,0,0
12/31/16,Segment F,City 31,Product 4,"30,834",1
12/31/16,Segment A,City 6,Product 8,548,0
12/31/16,Segment A,City 50,Product 2,239,0
12/31/16,Segment B,City 50,Product 6,"139,015",2
12/31/16,Segment B,City 64,Product 6,285,0
12/31/16,Segment B,City 52,Product 6,"14,466",0
12/31/16,Segment A,City 61,Product 12,508,0
12/31/16,Segment A,City 37,Product 2,172,0
12/31/16,Segment A,City 14,Product 4,"148,324",5
12/31/16,Segment A,City 12,Product 8,88,0
12/31/16,Segment A,City 13,Product 9,"167,193",5
12/31/16,Segment A,City 52,Product 4,"265,496",12
12/31/16,Segment A,City 49,Product 1,8,0
12/31/16,Segment A,City 65,Product 10,23,0
12/31/16,Segment A,City 10,Product 10,126,0
12/31/16,Segment A,City 67,Product 9,"4,633",0
12/31/16,Segment A,City 18,Product 8,"406,746",15
12/31/16,Segment A,City 66,Product 8,193,0
12/31/16,Segment A,City 67,Product 11,0,0
12/31/16,Segment A,City 20,Product 11,203,0
12/31/16,Segment A,City 33,Product 8,94,0
12/31/16,Segment A,City 49,Product 8,472,0
12/31/16,Segment A,City 41,Product 2,63,0
12/31/16,Segment A,City 35,Product 3,530,0
12/31/16,Segment A,City 57,Product 3,5,0
12/31/16,Segment A,City 58,Product 4,"4,631",0
12/31/16,Segment A,City 71,Product 4,"4,936",0
12/31/16,Segment A,City 39,Product 11,513,0
12/31/16,Segment A,City 26,Product 12,"12,506",1
12/31/16,Segment C,City 44,Product 7,9,0
12/31/16,Segment C,City 49,Product 7,104,0
12/31/16,Segment C,City 54,Product 7,"946,802",7
12/31/16,Segment C,City 43,Product 7,"13,234",0
12/31/16,Segment C,City 7,Product 7,"337,487",3
12/31/16,Segment C,City 37,Product 7,"7,646",0
12/31/16,Segment C,City 40,Product 7,"45,231",0
12/31/16,Segment C,City 64,Product 7,2,0
12/31/16,Segment A,City 3,Product 2,37,0
12/31/16,Segment A,City 23,Product 3,145,0
12/31/16,Segment A,City 34,Product 3,7,0
12/31/16,Segment A,City 37,Product 8,121,0
12/31/16,Segment G,City 19,Product 17,"1,153,889",7
12/31/16,Segment A,City 3,Product 4,"66,701",16
12/31/16,Segment A,City 48,Product 11,3,0
12/31/16,Segment A,City 30,Product 8,"4,417",0
12/31/16,Segment A,City 47,Product 4,"30,904",1
12/31/16,Segment A,City 17,Product 4,"61,787",1
12/31/16,Segment A,City 71,Product 12,187,0
12/31/16,Segment A,City 15,Product 12,"9,034",0
12/31/16,Segment A,City 34,Product 11,8,0
12/31/16,Segment A,City 15,Product 8,380,0
12/31/16,Segment A,City 45,Product 3,7,0
12/31/16,Segment A,City 60,Product 12,91,0
12/31/16,Segment F,City 34,Product 9,"36,950",0
12/31/16,Segment F,City 42,Product 9,"46,624",0
12/31/16,Segment F,City 32,Product 4,"6,398",0
12/31/16,Segment F,City 5,Product 4,"2,125",0
12/31/16,Segment F,City 32,Product 9,"7,347",0
12/31/16,Segment F,City 55,Product 4,"7,312",0
12/31/16,Segment F,City 66,Product 4,"6,418",0
12/31/16,Segment F,City 33,Product 4,316,0
12/31/16,Segment F,City 77,Product 4,0,0
12/31/16,Segment F,City 28,Product 4,"5,453",0
12/31/16,Segment F,City 62,Product 4,"4,198",0
12/31/16,Segment F,City 68,Product 4,190,0
12/31/16,Segment F,City 38,Product 4,0,0
12/31/16,Segment F,City 66,Product 9,"11,754",0
12/31/16,Segment F,City 40,Product 9,"86,721",1
12/31/16,Segment F,City 39,Product 9,"81,203",1
12/31/16,Segment F,City 2,Product 9,"4,238,337",62
12/31/16,Segment A,City 29,Product 14,19,0
12/31/16,Segment A,City 60,Product 4,"1,012",0
12/31/16,Segment A,City 10,Product 3,36,0
12/31/16,Segment A,City 17,Product 12,"2,278",0
12/31/16,Segment A,City 69,Product 8,38,0
12/31/16,Segment A,City 76,Product 4,121,0
12/31/16,Segment A,City 11,Product 4,"55,584",2
12/31/16,Segment A,City 20,Product 3,23,0
12/31/16,Segment A,City 71,Product 10,8,0
12/31/16,Segment A,City 31,Product 11,46,0
12/31/16,Segment C,City 27,Product 7,"7,014",0
12/31/16,Segment C,City 8,Product 7,"177,551",2
12/31/16,Segment C,City 61,Product 7,1,0
12/31/16,Segment C,City 41,Product 7,937,0
12/31/16,Segment C,City 73,Product 7,2,0
12/31/16,Segment A,City 1,Product 14,10,0
12/31/16,Segment A,City 42,Product 3,24,0
12/31/16,Segment A,City 3,Product 8,716,0
12/31/16,Segment A,City 26,Product 1,5,0
12/31/16,Segment A,City 57,Product 12,792,0
12/31/16,Segment A,City 33,Product 10,204,0
12/31/16,Segment A,City 71,Product 8,"3,527",0
12/31/16,Segment A,City 30,Product 2,86,0
12/31/16,Segment A,City 64,Product 12,211,0
12/31/16,Segment A,City 1,Product 10,142,0
12/31/16,Segment A,City 25,Product 10,234,0
12/31/16,Segment A,City 34,Product 2,94,0
12/31/16,Segment A,City 29,Product 10,65,0
12/31/16,Segment A,City 36,Product 3,47,0
12/31/16,Segment A,City 45,Product 4,"38,287",1
12/31/16,Segment A,City 19,Product 2,912,0
12/31/16,Segment A,City 65,Product 8,364,0
12/31/16,Segment F,City 34,Product 4,"36,463",0
12/31/16,Segment F,City 9,Product 9,"2,895",0
12/31/16,Segment F,City 30,Product 9,"65,643",0
12/31/16,Segment F,City 14,Product 4,"40,227",1
12/31/16,Segment F,City 15,Product 4,"1,083",0
12/31/16,Segment F,City 57,Product 4,"4,495",0
12/31/16,Segment F,City 72,Product 4,0,0
12/31/16,Segment F,City 24,Product 9,"25,825",0
12/31/16,Segment F,City 12,Product 9,"8,658",0
12/31/16,Segment A,City 55,Product 10,"5,140",0
12/31/16,Segment B,City 42,Product 6,"9,557",0
12/31/16,Segment B,City 7,Product 6,"540,084",8
12/31/16,Segment B,City 1,Product 6,"53,047",1
12/31/16,Segment B,City 20,Product 6,"21,001",0
12/31/16,Segment B,City 39,Product 6,"20,178",0
12/31/16,Segment B,City 45,Product 6,"8,096",0
12/31/16,Segment A,City 32,Product 3,5,0
12/31/16,Segment A,City 59,Product 8,"1,369",0
12/31/16,Segment A,City 12,Product 9,"157,910",7
12/31/16,Segment A,City 66,Product 4,"24,815",1
12/31/16,Segment A,City 39,Product 4,"137,305",6
12/31/16,Segment A,City 18,Product 9,"1,968,352",73
12/31/16,Segment A,City 36,Product 11,48,0
12/31/16,Segment A,City 53,Product 8,"2,447",0
12/31/16,Segment A,City 50,Product 9,"219,606",6
12/31/16,Segment A,City 5,Product 10,44,0
12/31/16,Segment A,City 26,Product 9,"75,570",1
12/31/16,Segment A,City 35,Product 1,184,0
12/31/16,Segment A,City 43,Product 3,19,0
12/31/16,Segment A,City 28,Product 12,"1,816",0
12/31/16,Segment A,City 28,Product 1,3,0
12/31/16,Segment A,City 61,Product 9,"3,141",0
12/31/16,Segment A,City 42,Product 8,176,0
12/31/16,Segment A,City 30,Product 3,28,0
12/31/16,Segment A,City 21,Product 8,"1,065",0
12/31/16,Segment A,City 69,Product 12,"3,081",0
12/31/16,Segment A,City 68,Product 10,8,0
12/31/16,Segment A,City 32,Product 2,17,0
12/31/16,Segment F,City 41,Product 4,812,0
12/31/16,Segment F,City 61,Product 9,837,0
12/31/16,Segment F,City 5,Product 9,"5,996",0
12/31/16,Segment F,City 35,Product 9,"286,343",1
12/31/16,Segment F,City 46,Product 4,987,0
12/31/16,Segment F,City 52,Product 4,"68,012",1
12/31/16,Segment F,City 16,Product 4,683,0
12/31/16,Segment F,City 21,Product 9,"7,951",0
12/31/16,Segment F,City 17,Product 9,"8,218",0
12/31/16,Segment F,City 23,Product 9,"46,947",1
12/31/16,Segment F,City 10,Product 9,"75,112",1
12/31/16,Segment F,City 20,Product 4,"51,396",1
12/31/16,Segment A,City 35,Product 8,"48,738",0
12/31/16,Segment B,City 43,Product 6,"9,628",0
12/31/16,Segment B,City 25,Product 6,"73,634",1
12/31/16,Segment B,City 37,Product 6,"11,217",0
12/31/16,Segment B,City 40,Product 6,"201,234",3
12/31/16,Segment B,City 34,Product 6,"51,818",1
12/31/16,Segment B,City 67,Product 6,"1,527",0
12/31/16,Segment B,City 68,Product 6,"1,281",0
12/31/16,Segment A,City 35,Product 10,"1,259",0
12/31/16,Segment A,City 39,Product 9,"306,485",11
12/31/16,Segment A,City 33,Product 4,"6,306",0
12/31/16,Segment A,City 15,Product 4,"19,577",1
12/31/16,Segment A,City 33,Product 9,"11,588",0
12/31/16,Segment A,City 52,Product 9,"165,634",6
12/31/16,Segment A,City 22,Product 9,"24,183",1
12/31/16,Segment A,City 12,Product 12,"2,343",0
12/31/16,Segment A,City 69,Product 9,"44,637",2
12/31/16,Segment A,City 51,Product 10,3,0
12/31/16,Segment A,City 3,Product 11,"1,152,127",25
12/31/16,Segment A,City 21,Product 9,"28,830",1
12/31/16,Segment A,City 9,Product 9,"8,517",0
12/31/16,Segment A,City 40,Product 11,354,0
12/31/16,Segment A,City 37,Product 9,"212,281",6
12/31/16,Segment A,City 35,Product 9,"8,282,888",57
12/31/16,Segment A,City 31,Product 9,"555,625",19
12/31/16,Segment A,City 25,Product 4,"124,629",2
12/31/16,Segment A,City 55,Product 14,"4,832",0
12/31/16,Segment A,City 25,Product 1,21,0
12/31/16,Segment A,City 7,Product 14,136,0
12/31/16,Segment A,City 26,Product 4,"33,555",0
12/31/16,Segment A,City 28,Product 10,225,0
12/31/16,Segment A,City 55,Product 8,17,0
12/31/16,Segment A,City 55,Product 4,"6,943",0
12/31/16,Segment A,City 43,Product 10,"1,199",0
12/31/16,Segment A,City 21,Product 2,163,0
12/31/16,Segment A,City 70,Product 2,3,0
12/31/16,Segment A,City 41,Product 3,4,0
12/31/16,Segment A,City 29,Product 8,"1,295",0
12/31/16,Segment A,City 50,Product 8,118,0
12/31/16,Segment A,City 43,Product 9,"41,899",0
12/31/16,Segment A,City 49,Product 2,170,0
12/31/16,Segment A,City 58,Product 8,241,0
12/31/16,Segment A,City 57,Product 9,"17,100",1
12/31/16,Segment A,City 12,Product 4,"36,936",2
12/31/16,Segment A,City 65,Product 2,222,0
12/31/16,Segment A,City 53,Product 12,"39,767",2
12/31/16,Segment A,City 35,Product 14,94,0
12/31/16,Segment A,City 21,Product 11,6,0
12/31/16,Segment A,City 1,Product 1,59,0
12/31/16,Segment A,City 7,Product 11,"10,646",0
12/31/16,Segment A,City 28,Product 11,3,0
12/31/16,Segment A,City 8,Product 8,"1,008",0
12/31/16,Segment A,City 73,Product 3,2,0
12/31/16,Segment A,City 3,Product 10,563,0
12/31/16,Segment A,City 66,Product 2,94,0
12/31/16,Segment D,City 2,Product 2,"1,423,612",33
12/31/16,Segment D,City 2,Product 14,0,-1
12/31/16,Segment F,City 6,Product 4,"10,202",0
12/31/16,Segment F,City 73,Product 9,"1,110",0
12/31/16,Segment F,City 25,Product 9,"24,796",0
12/31/16,Segment F,City 50,Product 4,"32,727",0
12/31/16,Segment F,City 48,Product 9,"19,593",0
12/31/16,Segment F,City 71,Product 4,173,0
12/31/16,Segment F,City 8,Product 4,"41,518",1
12/31/16,Segment F,City 24,Product 4,"21,222",0
12/31/16,Segment F,City 44,Product 4,"3,237",0
12/31/16,Segment F,City 76,Product 4,0,0
12/31/16,Segment F,City 13,Product 4,"10,584",0
12/31/16,Segment F,City 40,Product 4,"48,445",1
12/31/16,Segment F,City 10,Product 4,"43,774",1
12/31/16,Segment F,City 46,Product 9,"3,164",0
12/31/16,Segment F,City 18,Product 9,"137,676",2
12/31/16,Segment F,City 76,Product 9,0,0
12/31/16,Segment F,City 16,Product 9,914,0
12/31/16,Segment F,City 12,Product 4,"2,037",0
12/31/16,Segment F,City 28,Product 9,"5,626",0
12/31/16,Segment A,City 57,Product 4,"17,537",0
12/31/16,Segment A,City 11,Product 10,947,0
12/31/16,Segment A,City 59,Product 9,"1,534",0
